,sigma,Au_sv_GW,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
2414,0.2,1,-5,620.0,91.0,17296,job__16_360253__620_000000__91_0,14549290,-2.53560436,573.4989337434695,-2.51960436,16.36025295388404,0.0575248000000003
2415,0.2,1,-5,620.0,91.0,17296,job__16_540036__620_000000__91_0,14549292,-2.55359407,579.8094764793232,-2.53759407,16.540035900560717,0.0562861100000002
2416,0.2,1,-5,620.0,91.0,17296,job__16_719819__620_000000__91_0,14549294,-2.56888666,586.1150084066398,-2.55288666,16.719819008406734,0.0550550599999999
2417,0.2,1,-5,620.0,91.0,17296,job__16_899602__620_000000__91_0,14549296,-2.58165743,592.4078832651469,-2.56565743,16.89960207716002,0.0059316000000002
2418,0.2,1,-5,620.0,91.0,17296,job__17_079385__620_000000__91_0,14549297,-2.59207102,598.6983933829725,-2.57607102,17.079385071350796,4.274000000004108e-05
2419,0.2,1,-5,620.0,91.0,17296,job__17_259168__620_000000__91_0,14549300,-2.60028352,605.0090688203235,-2.58428352,17.259168100301405,1.0079131499999998
2420,0.2,1,-5,620.0,91.0,17296,job__17_438951__620_000000__91_0,14549302,-2.6064372,611.3146830225685,-2.5904372,17.43895088988555,0.0061439
2421,0.2,1,-5,620.0,91.0,17296,job__17_618734__620_000000__91_0,14549304,-2.61066927,617.6204378884007,-2.59466927,17.61873402496699,0.00620434
2422,0.2,1,-5,620.0,91.0,17296,job__17_798517__620_000000__91_0,14549306,-2.61311121,623.9302799603488,-2.59711121,17.798516894651115,0.0478847
2423,0.2,1,-5,620.0,91.0,17296,job__17_978300__620_000000__91_0,14549308,-2.61388168,630.218430645553,-2.59788168,17.978299963988007,0.0467382
2424,0.2,1,-5,620.0,91.0,17296,job__18_158083__620_000000__91_0,14549310,-2.61309372,636.5197692055559,-2.59709372,18.15808296150213,0.0456094299999998
2425,0.2,1,-5,620.0,91.0,17296,job__18_337866__620_000000__91_0,14549312,-2.61085384,642.8268617024806,-2.59485384,18.337865885509167,0.0445182100000001
2426,0.2,1,-5,620.0,91.0,17296,job__18_517649__620_000000__91_0,14549314,-2.60726064,649.1376167607299,-2.59126064,18.517648993743016,0.0434360700000002
2427,0.2,1,-5,620.0,91.0,17296,job__18_697432__620_000000__91_0,14549316,-2.60240681,655.4349822379046,-2.58640681,18.697431994219205,0.0423738
2428,0.2,1,-5,620.0,91.0,17296,job__18_877215__620_000000__91_0,14549318,-2.5963804,661.7273607928119,-2.5803804,18.87721508127356,0.04133589
2429,0.2,1,-5,620.0,91.0,17296,job__19_056998__620_000000__91_0,14549320,-2.58926468,668.0334288341776,-2.57326468,19.056998124961535,0.0403177700000001
2430,0.2,1,-5,620.0,91.0,17296,job__19_236781__620_000000__91_0,14549322,-2.5811349,674.3424322326629,-2.5651349,19.236780915397716,0.0393220200000001
2431,0.2,1,-5,620.0,91.0,17296,job__19_416564__620_000000__91_0,14549324,-2.57205326,680.6449889924108,-2.55605326,19.41656396353312,0.03834902
2432,0.2,1,-5,620.0,91.0,17296,job__19_596347__620_000000__91_0,14549327,-2.56210215,686.9448837601235,-2.54610215,19.596347134465297,0.0374030100000002
2433,0.2,1,-5,620.0,91.0,17296,job__19_776130__620_000000__91_0,14549328,-2.55134059,693.2388228846386,-2.53534059,19.77612988878544,0.0364810099999997
2434,0.2,1,-5,640.0,91.0,17296,job__16_180470__640_000000__91_0,14549331,-2.51505305,594.863943808878,-2.49965305,16.180470069950175,0.0587371199999999
2435,0.2,1,-5,640.0,91.0,17296,job__16_360253__640_000000__91_0,14549333,-2.53592276,601.4705780875325,-2.52052276,16.36025295388404,0.0574972499999999
2436,0.2,1,-5,640.0,91.0,17296,job__16_540036__640_000000__91_0,14549335,-2.55390654,608.0857822288809,-2.53850654,16.540035900560717,0.0562610500000002
2437,0.2,1,-5,640.0,91.0,17296,job__16_719819__640_000000__91_0,14549337,-2.56919358,614.6929181191952,-2.55379358,16.719819008406734,4.1210000000013736e-05
2438,0.2,1,-5,640.0,91.0,17296,job__16_899602__640_000000__91_0,14549339,-2.58196046,621.311060271693,-2.56656046,16.89960207716002,0.0538094199999998
2439,0.2,1,-5,640.0,91.0,17296,job__17_079385__640_000000__91_0,14549341,-2.59237054,627.9102765366501,-2.57697054,17.079385071350796,0.0060188999999999
2440,0.2,1,-5,640.0,91.0,17296,job__17_259168__640_000000__91_0,14549343,-2.60058034,634.5277074091227,-2.58518034,17.259168100301405,0.0060901100000001
2441,0.2,1,-5,640.0,91.0,17296,job__17_438951__640_000000__91_0,14549345,-2.60673248,641.1383253867253,-2.59133248,17.43895088988555,4.7710000000034114e-05
2442,0.2,1,-5,640.0,91.0,17296,job__17_618734__640_000000__91_0,14549347,-2.61096467,647.7515761620339,-2.59556467,17.61873402496699,0.0490353099999998
2443,0.2,1,-5,640.0,91.0,17296,job__17_798517__640_000000__91_0,14549350,-2.6134073,654.3484993451181,-2.5980073,17.798516894651115,0.0062598
2444,0.2,1,-5,640.0,91.0,17296,job__17_978300__640_000000__91_0,14549352,-2.61418041,660.9600223469322,-2.59878041,17.978299963988007,0.0063118100000001
2445,0.2,1,-5,640.0,91.0,17296,job__18_158083__640_000000__91_0,14549354,-2.61339562,667.574908004687,-2.59799562,18.15808296150213,1.0378550200000003
2446,0.2,1,-5,640.0,91.0,17296,job__18_337866__640_000000__91_0,14549356,-2.61115859,674.182935649063,-2.59575859,18.337865885509167,0.00640228
2447,0.2,1,-5,640.0,91.0,17296,job__18_517649__640_000000__91_0,14549358,-2.60757688,680.7937208305522,-2.59217688,18.517648993743016,1.0476972
2448,0.2,1,-5,640.0,91.0,17296,job__18_697432__640_000000__91_0,14549360,-2.60272353,687.4047740690659,-2.58732353,18.697431994219205,0.0064767200000002
2449,0.2,1,-5,640.0,91.0,17296,job__18_877215__640_000000__91_0,14549362,-2.59669621,694.0126530877648,-2.58129621,18.87721508127356,0.0413408999999997
2450,0.2,1,-5,640.0,91.0,17296,job__19_056998__640_000000__91_0,14549364,-2.58957818,700.6184194986272,-2.57417818,19.056998124961535,0.04032532
2451,0.2,1,-5,640.0,91.0,17296,job__19_236781__640_000000__91_0,14549366,-2.58144528,707.2315189942288,-2.56604528,19.236780915397716,0.0393311
2452,0.2,1,-5,640.0,91.0,17296,job__19_416564__640_000000__91_0,14549368,-2.57236838,713.8386336523035,-2.55696838,19.41656396353312,0.0383617800000002
2453,0.2,1,-5,640.0,91.0,17296,job__19_596347__640_000000__91_0,14549370,-2.562418,720.4415655591843,-2.547018,19.596347134465297,0.0374182099999997
2454,0.2,1,-5,640.0,91.0,17296,job__19_776130__640_000000__91_0,14549372,-2.55165763,727.0570085632277,-2.53625763,19.77612988878544,0.0364980000000003
2455,0.2,1,-5,660.0,91.0,17296,job__16_180470__660_000000__91_0,14549374,-2.51533857,622.9666972322449,-2.50103857,16.180470069950175,0.0587105999999999
2456,0.2,1,-5,660.0,91.0,17296,job__16_360253__660_000000__91_0,14549376,-2.5362048,629.8867618313337,-2.5219048,16.36025295388404,8.951999999995408e-05
2457,0.2,1,-5,660.0,91.0,17296,job__16_540036__660_000000__91_0,14549378,-2.55418595,636.8116594189532,-2.53988595,16.540035900560717,0.0562398700000001
2458,0.2,1,-5,660.0,91.0,17296,job__16_719819__660_000000__91_0,14549380,-2.56947266,643.733234161081,-2.55517266,16.719819008406734,0.0058600099999996
2459,0.2,1,-5,660.0,91.0,17296,job__16_899602__660_000000__91_0,14549382,-2.5822409,650.6571205632913,-2.5679409,16.89960207716002,0.0537754999999999
2460,0.2,1,-5,660.0,91.0,17296,job__17_079385__660_000000__91_0,14549384,-2.5926538,657.5705421254268,-2.5783538,17.079385071350796,0.0525730399999999
2461,0.2,1,-5,660.0,91.0,17296,job__17_259168__660_000000__91_0,14549386,-2.60086768,664.4960448318739,-2.58656768,17.259168100301405,0.0513825599999999
2462,0.2,1,-5,660.0,91.0,17296,job__17_438951__660_000000__91_0,14549388,-2.60702441,671.4208866848645,-2.59272441,17.43895088988555,0.0061585699999997
2463,0.2,1,-5,660.0,91.0,17296,job__17_618734__660_000000__91_0,14549391,-2.6112607,678.345200385896,-2.5969607,17.61873402496699,0.0490326599999999
2464,0.2,1,-5,660.0,91.0,17296,job__17_798517__660_000000__91_0,14549392,-2.6137062,685.2621438457691,-2.5994062,17.798516894651115,0.0478830099999996
2465,0.2,1,-5,660.0,91.0,17296,job__17_978300__660_000000__91_0,14549394,-2.61448534,692.1819669281329,-2.60018534,17.978299963988007,0.0063310900000002
2466,0.2,1,-5,660.0,91.0,17296,job__18_158083__660_000000__91_0,14549397,-2.61370634,699.1092212943439,-2.59940634,18.15808296150213,0.0456287500000001
2467,0.2,1,-5,660.0,91.0,17296,job__18_337866__660_000000__91_0,14549399,-2.61147355,706.0273882620218,-2.59717355,18.337865885509167,0.0064236100000001
2468,0.2,1,-5,660.0,91.0,17296,job__18_517649__660_000000__91_0,14549401,-2.60788465,712.9476121029073,-2.59358465,18.517648993743016,0.0064639300000002
2469,0.2,1,-5,660.0,91.0,17296,job__18_697432__660_000000__91_0,14549403,-2.60303331,719.88499955545,-2.58873331,18.697431994219205,0.00650006
2470,0.2,1,-5,660.0,91.0,17296,job__18_877215__660_000000__91_0,14549405,-2.59700696,726.8012980860464,-2.58270696,18.87721508127356,1.05579029
2471,0.2,1,-5,660.0,91.0,17296,job__19_056998__660_000000__91_0,14549407,-2.58988972,733.7143454299595,-2.57558972,19.056998124961535,0.0403494599999998
2472,0.2,1,-5,660.0,91.0,17296,job__19_236781__660_000000__91_0,14549409,-2.58175758,740.6389882307042,-2.56745758,19.236780915397716,0.0065806799999998
2473,0.2,1,-5,660.0,91.0,17296,job__19_416564__660_000000__91_0,14549411,-2.57268051,747.5534926370574,-2.55838051,19.41656396353312,0.0383909899999999
2474,0.2,1,-5,660.0,91.0,17296,job__19_596347__660_000000__91_0,14549413,-2.5627299,754.4847598965459,-2.5484299,19.596347134465297,0.03744981
2475,0.2,1,-5,660.0,91.0,17296,job__19_776130__660_000000__91_0,14549415,-2.5519678,761.4057056335766,-2.5376678,19.77612988878544,0.0365319099999998
2476,0.2,1,-5,680.0,91.0,17296,job__16_180470__680_000000__91_0,14549417,-2.51569416,651.5028855940582,-2.50269416,16.180470069950175,0.0055972400000001
2477,0.2,1,-5,680.0,91.0,17296,job__16_360253__680_000000__91_0,14549419,-2.53656375,658.7278902717859,-2.52356375,16.36025295388404,0.0574258200000001
2478,0.2,1,-5,680.0,91.0,17296,job__16_540036__680_000000__91_0,14549421,-2.55455078,665.9748995117911,-2.54155078,16.540035900560717,0.05619949
2479,0.2,1,-5,680.0,91.0,17296,job__16_719819__680_000000__91_0,14549424,-2.56984311,673.2157965208321,-2.55684311,16.719819008406734,0.0549801800000002
2480,0.2,1,-5,680.0,91.0,17296,job__16_899602__680_000000__91_0,14549426,-2.58261637,680.458644241883,-2.5696163700000003,16.89960207716002,0.0537694599999998
2481,0.2,1,-5,680.0,91.0,17296,job__17_079385__680_000000__91_0,14549428,-2.59302344,687.6871734713783,-2.58002344,17.079385071350796,0.0525702599999999
2482,0.2,1,-5,680.0,91.0,17296,job__17_259168__680_000000__91_0,14549430,-2.60124145,694.9279112386225,-2.58824145,17.259168100301405,0.0513798100000002
2483,0.2,1,-5,680.0,91.0,17296,job__17_438951__680_000000__91_0,14549432,-2.60740302,702.1663851183233,-2.59440302,17.43895088988555,0.0502043799999998
2484,0.2,1,-5,680.0,91.0,17296,job__17_618734__680_000000__91_0,14549434,-2.61164434,709.4090656354875,-2.59864434,17.61873402496699,0.0062396800000001
2485,0.2,1,-5,680.0,91.0,17296,job__17_798517__680_000000__91_0,14549436,-2.61409558,716.6483914588008,-2.60109558,17.798516894651115,0.0062981900000003
2486,0.2,1,-5,680.0,91.0,17296,job__17_978300__680_000000__91_0,14549438,-2.61487646,723.8871944382148,-2.60187646,17.978299963988007,0.0063522799999997
2487,0.2,1,-5,680.0,91.0,17296,job__18_158083__680_000000__91_0,14549440,-2.61409868,731.1252250949148,-2.60109868,18.15808296150213,0.0064019099999996
2488,0.2,1,-5,680.0,91.0,17296,job__18_337866__680_000000__91_0,14549442,-2.61186726,738.360665418388,-2.59886726,18.337865885509167,0.0064470400000002
2489,0.2,1,-5,680.0,91.0,17296,job__18_517649__680_000000__91_0,14549444,-2.60827899,745.5938630865572,-2.59527899,18.517648993743016,0.0064885000000001
2490,0.2,1,-5,680.0,91.0,17296,job__18_697432__680_000000__91_0,14549446,-2.60342747,752.8448454093907,-2.5904274700000003,18.697431994219205,0.0065255199999998
2491,0.2,1,-5,680.0,91.0,17296,job__18_877215__680_000000__91_0,14549448,-2.59739983,760.0744999475829,-2.58439983,18.87721508127356,0.0065579699999998
2492,0.2,1,-5,680.0,91.0,17296,job__19_056998__680_000000__91_0,14549450,-2.59028192,767.3145025485322,-2.57728192,19.056998124961535,0.0065824200000004
2493,0.2,1,-5,680.0,91.0,17296,job__19_236781__680_000000__91_0,14549452,-2.58214859,774.5482496009002,-2.56914859,19.236780915397716,0.0066088299999997
2494,0.2,1,-5,680.0,91.0,17296,job__19_416564__680_000000__91_0,14549455,-2.5730722,781.7912379855381,-2.5600722,19.41656396353312,0.0384273400000001
2495,0.2,1,-5,680.0,91.0,17296,job__19_596347__680_000000__91_0,14549457,-2.56312291,789.0363150917432,-2.55012291,19.596347134465297,0.0374890999999997
2496,0.2,1,-5,680.0,91.0,17296,job__19_776130__680_000000__91_0,14549459,-2.55236386,796.2862782670777,-2.53936386,19.77612988878544,0.0365758500000001
2497,0.2,1,-5,700.0,91.0,17296,job__16_180470__700_000000__91_0,14549461,-2.51610956,680.4525293568887,-2.50460956,16.180470069950175,0.0056050700000001
2498,0.2,1,-5,700.0,91.0,17296,job__16_360253__700_000000__91_0,14549463,-2.53698765,688.0125363104472,-2.52548765,16.36025295388404,0.0057022300000002
2499,0.2,1,-5,700.0,91.0,17296,job__16_540036__700_000000__91_0,14549465,-2.55497315,695.5769808020744,-2.54347315,16.540035900560717,0.00579551
2500,0.2,1,-5,700.0,91.0,17296,job__16_719819__700_000000__91_0,14549467,-2.57026382,703.1374522108733,-2.55876382,16.719819008406734,0.0058845399999998
2501,0.2,1,-5,700.0,91.0,17296,job__16_899602__700_000000__91_0,14549469,-2.58303669,710.7014083609905,-2.5715366900000003,16.89960207716002,0.0537660099999999
2502,0.2,1,-5,700.0,91.0,17296,job__17_079385__700_000000__91_0,14549471,-2.59345534,718.2600007165881,-2.5819553400000004,17.079385071350796,0.0525698799999996
2503,0.2,1,-5,700.0,91.0,17296,job__17_259168__700_000000__91_0,14549474,-2.60167529,725.8215045430358,-2.5901752900000004,17.259168100301405,0.0513858099999997
2504,0.2,1,-5,700.0,91.0,17296,job__17_438951__700_000000__91_0,14549475,-2.60783846,733.3774216364483,-2.59633846,17.43895088988555,4.5239999999946434e-05
2505,0.2,1,-5,700.0,91.0,17296,job__17_618734__700_000000__91_0,14549478,-2.61208146,740.9407195871391,-2.6005814600000003,17.61873402496699,0.0490539899999999
2506,0.2,1,-5,700.0,91.0,17296,job__17_798517__700_000000__91_0,14549480,-2.61453422,748.5070006674886,-2.60303422,17.798516894651115,0.04790567
2507,0.2,1,-5,700.0,91.0,17296,job__17_978300__700_000000__91_0,14549482,-2.61531411,756.0504332040379,-2.60381411,17.978299963988007,0.0063734700000002
2508,0.2,1,-5,700.0,91.0,17296,job__18_158083__700_000000__91_0,14549484,-2.61453607,763.6138479320463,-2.6030360700000004,18.15808296150213,0.0064240099999999
2509,0.2,1,-5,700.0,91.0,17296,job__18_337866__700_000000__91_0,14549486,-2.612305,771.1829741324972,-2.6008050000000003,18.337865885509167,0.0064702299999996
2510,0.2,1,-5,700.0,91.0,17296,job__18_517649__700_000000__91_0,14549488,-2.60871672,778.7310459133911,-2.59721672,18.517648993743016,0.0065128800000002
2511,0.2,1,-5,700.0,91.0,17296,job__18_697432__700_000000__91_0,14549490,-2.60386626,786.2906494543978,-2.5923662600000004,18.697431994219205,4.987000000022945e-05
2512,0.2,1,-5,700.0,91.0,17296,job__18_877215__700_000000__91_0,14549492,-2.59784249,793.8560812451647,-2.5863424900000003,18.87721508127356,0.0065844899999998
2513,0.2,1,-5,700.0,91.0,17296,job__19_056998__700_000000__91_0,14549494,-2.59072842,801.420714172918,-2.57922842,19.056998124961535,0.0404157499999997
2514,0.2,1,-5,700.0,91.0,17296,job__19_236781__700_000000__91_0,14549496,-2.58259949,808.9850312711078,-2.5710994900000004,19.236780915397716,0.0394334499999997
2515,0.2,1,-5,700.0,91.0,17296,job__19_416564__700_000000__91_0,14549499,-2.57352686,816.5472357614611,-2.56202686,19.41656396353312,0.0384738100000001
2516,0.2,1,-5,700.0,91.0,17296,job__19_596347__700_000000__91_0,14549501,-2.56358031,824.0930569249613,-2.55208031,19.596347134465297,0.0375368499999999
2517,0.2,1,-5,700.0,91.0,17296,job__19_776130__700_000000__91_0,14549503,-2.55282509,831.6639719415954,-2.54132509,19.77612988878544,0.0366276899999999
2518,0.2,1,-5,720.0,91.0,17296,job__16_180470__720_000000__91_0,14549505,-2.5164127,709.8172023604942,-2.5066127,16.180470069950175,0.0056117699999997
2519,0.2,1,-5,720.0,91.0,17296,job__16_360253__720_000000__91_0,14549507,-2.53728648,717.7106802146048,-2.5274864800000003,16.36025295388404,0.0574031599999997
2520,0.2,1,-5,720.0,91.0,17296,job__16_540036__720_000000__91_0,14549509,-2.55527399,725.5992348431668,-2.54547399,16.540035900560717,0.0561836900000001
2521,0.2,1,-5,720.0,91.0,17296,job__16_719819__720_000000__91_0,14549511,-2.57056656,733.4830626443958,-2.56076656,16.719819008406734,0.0549703899999998
2522,0.2,1,-5,720.0,91.0,17296,job__16_899602__720_000000__91_0,14549513,-2.58334134,741.3700036227509,-2.57354134,16.89960207716002,0.0537655999999997
2523,0.2,1,-5,720.0,91.0,17296,job__17_079385__720_000000__91_0,14549515,-2.59376174,749.2550549317848,-2.5839617400000003,17.079385071350796,0.0060616399999999
2524,0.2,1,-5,720.0,91.0,17296,job__17_259168__720_000000__91_0,14549517,-2.60198235,757.1440740155871,-2.5921823500000003,17.259168100301405,0.05139197
2525,0.2,1,-5,720.0,91.0,17296,job__17_438951__720_000000__91_0,14549519,-2.6081462,765.0323526250347,-2.5983462000000004,17.43895088988555,0.0502209599999998
2526,0.2,1,-5,720.0,91.0,17296,job__17_618734__720_000000__91_0,14549521,-2.61238967,772.9210744574831,-2.6025896700000004,17.61873402496699,0.0490644299999996
2527,0.2,1,-5,720.0,91.0,17296,job__17_798517__720_000000__91_0,14549523,-2.61484349,780.8062000793554,-2.6050434900000004,17.798516894651115,0.0479228699999998
2528,0.2,1,-5,720.0,91.0,17296,job__17_978300__720_000000__91_0,14549525,-2.61562682,788.6822170704552,-2.6058268200000003,17.978299963988007,0.0467956899999997
2529,0.2,1,-5,720.0,91.0,17296,job__18_158083__720_000000__91_0,14549528,-2.61485256,796.568295489078,-2.6050525600000003,18.15808296150213,0.0456866199999996
2530,0.2,1,-5,720.0,91.0,17296,job__18_337866__720_000000__91_0,14549530,-2.61262606,804.4660012128917,-2.6028260600000004,18.337865885509167,0.0445974199999996
2531,0.2,1,-5,720.0,91.0,17296,job__18_517649__720_000000__91_0,14549532,-2.60904333,812.3575575493219,-2.59924333,18.517648993743016,0.0435294800000001
2532,0.2,1,-5,720.0,91.0,17296,job__18_697432__720_000000__91_0,14549534,-2.60419682,820.2335426920622,-2.59439682,18.697431994219205,0.0424848099999999
2533,0.2,1,-5,720.0,91.0,17296,job__18_877215__720_000000__91_0,14549536,-2.59817757,828.1279574187436,-2.58837757,18.87721508127356,0.0066087600000002
2534,0.2,1,-5,720.0,91.0,17296,job__19_056998__720_000000__91_0,14549538,-2.59106715,835.998154122173,-2.5812671500000004,19.056998124961535,0.0404570399999997
2535,0.2,1,-5,720.0,91.0,17296,job__19_236781__720_000000__91_0,14549540,-2.58294401,843.8939383283061,-2.57314401,19.236780915397716,0.0394742100000002
2536,0.2,1,-5,720.0,91.0,17296,job__19_416564__720_000000__91_0,14549542,-2.573877,851.7853380769695,-2.564077,19.41656396353312,0.03851987
2537,0.2,1,-5,720.0,91.0,17296,job__19_596347__720_000000__91_0,14549544,-2.56393648,859.6775632289459,-2.5541364800000004,19.596347134465297,0.0375860299999999
2538,0.2,1,-5,720.0,91.0,17296,job__19_776130__720_000000__91_0,14549546,-2.55318418,867.5565421174647,-2.5433841800000003,19.77612988878544,0.03668007
2539,0.2,1,-5,740.0,91.0,17296,job__16_180470__740_000000__91_0,14549548,-2.51667152,739.6014854605604,-2.50847152,16.180470069950175,0.0056170799999999
2540,0.2,1,-5,740.0,91.0,17296,job__16_360253__740_000000__91_0,14549550,-2.53754706,747.8193627408698,-2.52934706,16.36025295388404,8.475000000007782e-05
2541,0.2,1,-5,740.0,91.0,17296,job__16_540036__740_000000__91_0,14549552,-2.55553561,756.0338083604597,-2.54733561,16.540035900560717,0.0561780499999997
2542,0.2,1,-5,740.0,91.0,17296,job__16_719819__740_000000__91_0,14549554,-2.57082968,764.2576094356073,-2.56262968,16.719819008406734,0.0549695099999998
2543,0.2,1,-5,740.0,91.0,17296,job__16_899602__740_000000__91_0,14549557,-2.5836056,772.4739553406381,-2.5754056,16.89960207716002,0.0537669600000003
2544,0.2,1,-5,740.0,91.0,17296,job__17_079385__740_000000__91_0,14549558,-2.59402797,780.6883611497789,-2.58582797,17.079385071350796,0.0525774299999999
2545,0.2,1,-5,740.0,91.0,17296,job__17_259168__740_000000__91_0,14549561,-2.60225206,788.9066285724901,-2.59405206,17.259168100301405,0.0061490799999996
2546,0.2,1,-5,740.0,91.0,17296,job__17_438951__740_000000__91_0,14549563,-2.6084201,797.1226480318378,-2.6002201,17.43895088988555,0.0502297
2547,0.2,1,-5,740.0,91.0,17296,job__17_618734__740_000000__91_0,14549565,-2.61266841,805.3443789636278,-2.60446841,17.61873402496699,0.00628924
2548,0.2,1,-5,740.0,91.0,17296,job__17_798517__740_000000__91_0,14549567,-2.61512686,813.5582725449891,-2.60692686,17.798516894651115,0.0479374899999998
2549,0.2,1,-5,740.0,91.0,17296,job__17_978300__740_000000__91_0,14549568,-2.61591529,821.7705445140538,-2.60771529,17.978299963988007,0.0468175700000004
2550,0.2,1,-5,740.0,91.0,17296,job__18_158083__740_000000__91_0,14549569,-2.61514635,829.9987486248807,-2.60694635,18.15808296150213,0.00646126
2551,0.2,1,-5,740.0,91.0,17296,job__18_337866__740_000000__91_0,14549570,-2.61292459,838.2162649571175,-2.60472459,18.337865885509167,0.04462272
2552,0.2,1,-5,740.0,91.0,17296,job__18_517649__740_000000__91_0,14549571,-2.60934733,846.4325179711003,-2.60114733,18.517648993743016,0.0435579500000002
2553,0.2,1,-5,740.0,91.0,17296,job__18_697432__740_000000__91_0,14549572,-2.60450699,854.6485135441783,-2.59630699,18.697431994219205,0.0065939099999998
2554,0.2,1,-5,740.0,91.0,17296,job__18_877215__740_000000__91_0,14549574,-2.5984924,862.8665819146437,-2.5902924,18.87721508127356,0.0066293800000001
2555,0.2,1,-5,740.0,91.0,17296,job__19_056998__740_000000__91_0,14549575,-2.59138636,871.0848413752652,-2.58318636,19.056998124961535,1.0574556300000002
2556,0.2,1,-5,740.0,91.0,17296,job__19_236781__740_000000__91_0,14549577,-2.58326385,879.3022701245138,-2.57506385,19.236780915397716,0.03951444
2557,0.2,1,-5,740.0,91.0,17296,job__19_416564__740_000000__91_0,14549580,-2.57419724,887.5231411506016,-2.56599724,19.41656396353312,0.0067128899999997
2558,0.2,1,-5,740.0,91.0,17296,job__19_596347__740_000000__91_0,14549582,-2.56425712,895.7389376714337,-2.55605712,19.596347134465297,0.03763095
2559,0.2,1,-5,740.0,91.0,17296,job__19_776130__740_000000__91_0,14549584,-2.55350647,903.9487334305592,-2.54530647,19.77612988878544,0.0367248400000002
2560,0.2,1,-5,760.0,91.0,17296,job__16_180470__760_000000__91_0,14549586,-2.51704146,769.795723296146,-2.5101414600000003,16.180470069950175,0.9556033399999996
2561,0.2,1,-5,760.0,91.0,17296,job__16_360253__760_000000__91_0,14549588,-2.53791881,778.3439609539114,-2.53101881,16.36025295388404,8.42000000003118e-05
2562,0.2,1,-5,760.0,91.0,17296,job__16_540036__760_000000__91_0,14549590,-2.55591009,786.8802262825932,-2.54901009,16.540035900560717,0.0561760700000002
2563,0.2,1,-5,760.0,91.0,17296,job__16_719819__760_000000__91_0,14549592,-2.57120854,795.4444624328696,-2.5643085400000003,16.719819008406734,0.0549684299999997
2564,0.2,1,-5,760.0,91.0,17296,job__16_899602__760_000000__91_0,14549594,-2.58398953,804.0068752645736,-2.5770895300000003,16.89960207716002,0.0537711699999996
2565,0.2,1,-5,760.0,91.0,17296,job__17_079385__760_000000__91_0,14549596,-2.59441615,812.5480107382051,-2.58751615,17.079385071350796,0.0525832300000002
2566,0.2,1,-5,760.0,91.0,17296,job__17_259168__760_000000__91_0,14549598,-2.60264512,821.1076209142868,-2.59574512,17.259168100301405,0.0514074199999998
2567,0.2,1,-5,760.0,91.0,17296,job__17_438951__760_000000__91_0,14549600,-2.60881805,829.6628758272279,-2.60191805,17.43895088988555,0.0502406299999997
2568,0.2,1,-5,760.0,91.0,17296,job__17_618734__760_000000__91_0,14549602,-2.61307135,838.2162649571175,-2.60617135,17.61873402496699,0.0490917000000004
2569,0.2,1,-5,760.0,91.0,17296,job__17_798517__760_000000__91_0,14549605,-2.61553611,846.7796013912425,-2.60863611,17.798516894651115,0.04795397
2570,0.2,1,-5,760.0,91.0,17296,job__17_978300__760_000000__91_0,14549607,-2.61632994,855.3239641652876,-2.60942994,17.978299963988007,0.0468346400000001
2571,0.2,1,-5,760.0,91.0,17296,job__18_158083__760_000000__91_0,14549609,-2.61556547,863.8781813525202,-2.60866547,18.15808296150213,0.0457308100000002
2572,0.2,1,-5,760.0,91.0,17296,job__18_337866__760_000000__91_0,14549611,-2.61334646,872.4209517085982,-2.60644646,18.337865885509167,0.04464463
2573,0.2,1,-5,760.0,91.0,17296,job__18_517649__760_000000__91_0,14549613,-2.60977098,880.9793410309048,-2.60287098,18.517648993743016,0.0435844200000001
2574,0.2,1,-5,760.0,91.0,17296,job__18_697432__760_000000__91_0,14549615,-2.60493217,889.5415627724527,-2.59803217,18.697431994219205,0.00660952
2575,0.2,1,-5,760.0,91.0,17296,job__18_877215__760_000000__91_0,14549617,-2.5989186,898.0866899071223,-2.5920186000000003,18.87721508127356,0.0066454999999998
2576,0.2,1,-5,760.0,91.0,17296,job__19_056998__760_000000__91_0,14549619,-2.59181485,906.6423402705252,-2.58491485,19.056998124961535,0.0066751699999998
2577,0.2,1,-5,760.0,91.0,17296,job__19_236781__760_000000__91_0,14549621,-2.58369552,915.1895375485522,-2.57679552,19.236780915397716,1.0607176799999998
2578,0.2,1,-5,760.0,91.0,17296,job__19_416564__760_000000__91_0,14549623,-2.57463192,923.732989990326,-2.56773192,19.41656396353312,0.0385949999999999
2579,0.2,1,-5,760.0,91.0,17296,job__19_596347__760_000000__91_0,14549625,-2.56469566,932.292536469689,-2.55779566,19.596347134465297,0.0067531299999998
2580,0.2,1,-5,760.0,91.0,17296,job__19_776130__760_000000__91_0,14549626,-2.55394894,940.8519529015846,-2.5470489400000003,19.77612988878544,0.0367640999999996
2581,0.2,1,-5,780.0,91.0,17296,job__16_180470__780_000000__91_0,14549629,-2.51736742,800.3661194499258,-2.51156742,16.180470069950175,8.972000000007085e-05
2582,0.2,1,-5,780.0,91.0,17296,job__16_360253__780_000000__91_0,14549631,-2.53824932,809.2635133252209,-2.53244932,16.36025295388404,0.00572447
