,sigma,Ca_sv_GW,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
928,0.2,1,-5,1080.0,11.0,56,job__39_607464__1080_000000__11_0,14545045,-6.84522546,3191.918106686702,-6.84452546,39.60746399404696,0.016792579999999724
929,0.2,1,-5,1080.0,11.0,56,job__40_028820__1080_000000__11_0,14545048,-6.84815941,3225.1728024042072,-6.84745941,40.028819879660865,6.449999999880163e-06
930,0.2,1,-5,1080.0,11.0,56,job__40_450176__1080_000000__11_0,14545051,-6.85054642,3260.4244928625094,-6.8498464199999995,40.45017602158933,6.059999999585841e-06
931,0.2,1,-5,1080.0,11.0,56,job__40_871532__1080_000000__11_0,14545054,-6.85240015,3294.0954169797146,-6.85170015,40.8715321241908,0.00028309999999986957
932,0.2,1,-5,1080.0,11.0,56,job__41_292888__1080_000000__11_0,14545056,-6.85352831,3327.6070623591286,-6.85282831,41.292887959934625,0.01683741999999988
933,0.2,1,-5,1080.0,11.0,56,job__41_714244__1080_000000__11_0,14545058,-6.85415531,3362.123966942149,-6.85345531,41.71424377296478,0.017708469999999643
934,0.2,1,-5,1080.0,11.0,56,job__42_135600__1080_000000__11_0,14545062,-6.85430337,3396.227648384673,-6.85360337,42.135599785982734,0.018096049999999586
935,0.2,1,-5,1080.0,11.0,56,job__42_556956__1080_000000__11_0,14545065,-6.85399448,3430.2712246431256,-6.85329448,42.556956149775516,0.00031000999999974965
936,0.2,1,-5,1080.0,11.0,56,job__42_978312__1080_000000__11_0,14545067,-6.85324571,3464.2426746806914,-6.85254571,42.97831196556285,0.00031861999999982515
937,0.2,1,-5,1080.0,11.0,56,job__43_399668__1080_000000__11_0,14545070,-6.85209873,3498.1014274981217,-6.85139873,43.39966800570243,0.00033080000000040855
938,0.2,1,-5,1080.0,11.0,56,job__43_821024__1080_000000__11_0,14545072,-6.8505518,3531.519909842224,-6.8498518,43.821023905940436,1.1899999999620547e-05
939,0.2,1,-5,1080.0,11.0,56,job__44_242380__1080_000000__11_0,14545075,-6.84862247,3565.022539444027,-6.847922469999999,44.242379977316475,0.0003481100000000126
940,0.2,1,-5,1080.0,11.0,56,job__44_663736__1080_000000__11_0,14545078,-6.84632775,3599.4853493613823,-6.84562775,44.66373623576788,2.4400000000035504e-05
941,0.2,1,-5,1080.0,11.0,56,job__45_085092__1080_000000__11_0,14545081,-6.84368331,3634.472577009767,-6.84298331,45.08509187473613,0.0003638699999992667
942,0.2,1,-5,1080.0,11.0,56,job__45_506448__1080_000000__11_0,14545084,-6.84070236,3667.5514650638615,-6.84000236,45.50644809268554,0.0003730300000004405
943,0.2,1,-5,1080.0,11.0,56,job__45_927804__1080_000000__11_0,14545087,-6.83740311,3702.3703981968447,-6.83670311,45.92780424153807,0.00038936999999972244
944,0.2,1,-5,1080.0,11.0,56,job__46_349160__1080_000000__11_0,14545088,-6.83379737,3735.486851990984,-6.83309737,46.3491601728603,0.019603799999999616
945,0.2,1,-5,1100.0,11.0,56,job__37_922040__1100_000000__11_0,14545089,-6.82794526,3141.5679939894817,-6.82724526,37.92204012086599,0.0002283600000003716
946,0.2,1,-5,1100.0,11.0,56,job__38_343396__1100_000000__11_0,14545090,-6.83314623,3175.2870022539446,-6.8324462299999995,38.3433960584714,0.00023786000000036722
947,0.2,1,-5,1100.0,11.0,56,job__38_764752__1100_000000__11_0,14545091,-6.83771218,3210.761081893313,-6.837012179999999,38.76475179313074,0.00024198000000019704
948,0.2,1,-5,1100.0,11.0,56,job__39_186108__1100_000000__11_0,14545092,-6.84173974,3246.089406461307,-6.84103974,39.18610790777517,5.6200000004835715e-06
949,0.2,1,-5,1100.0,11.0,56,job__39_607464__1100_000000__11_0,14545093,-6.84522167,3281.7738542449288,-6.84452167,39.60746399404696,0.017094990000000365
950,0.2,1,-5,1100.0,11.0,56,job__40_028820__1100_000000__11_0,14545096,-6.8481559,3316.193087903832,-6.8474559,40.028819879660865,0.016871499999999706
951,0.2,1,-5,1100.0,11.0,56,job__40_450176__1100_000000__11_0,14545105,-6.85054246,3350.9804658151766,-6.84984246,40.45017602158933,0.00029414000000027585
952,0.2,1,-5,1100.0,11.0,56,job__40_871532__1100_000000__11_0,14545108,-6.8523968,3386.35837716003,-6.8516968,40.8715321241908,6.280000000025154e-06
953,0.2,1,-5,1100.0,11.0,56,job__41_292888__1100_000000__11_0,14545111,-6.85352495,3420.19158527423,-6.85282495,41.292887959934625,3.7499999994139444e-06
954,0.2,1,-5,1100.0,11.0,56,job__41_714244__1100_000000__11_0,14545114,-6.85415233,3455.948159278738,-6.85345233,41.71424377296478,0.017678980000000344
955,0.2,1,-5,1100.0,11.0,56,job__42_135600__1100_000000__11_0,14545116,-6.85430064,3491.105184072126,-6.85360064,42.135599785982734,0.01800994999999972
956,0.2,1,-5,1100.0,11.0,56,job__42_556956__1100_000000__11_0,14545120,-6.85399199,3526.182569496619,-6.85329199,42.556956149775516,0.01830905000000005
957,0.2,1,-5,1100.0,11.0,56,job__42_978312__1100_000000__11_0,14545123,-6.85324289,3560.0638617580767,-6.85254289,42.97831196556285,0.00032928999999981556
958,0.2,1,-5,1100.0,11.0,56,job__43_399668__1100_000000__11_0,14545125,-6.85209638,3595.4237415477087,-6.85139638,43.39966800570243,3.4900000001059084e-06
959,0.2,1,-5,1100.0,11.0,56,job__43_821024__1100_000000__11_0,14545127,-6.85054972,3629.982719759579,-6.84984972,43.821023905940436,0.00033127000000021667
960,0.2,1,-5,1100.0,11.0,56,job__44_242380__1100_000000__11_0,14545130,-6.84862115,3665.6220886551464,-6.8479211499999995,44.242379977316475,0.00035301000000043103
961,0.2,1,-5,1100.0,11.0,56,job__44_663736__1100_000000__11_0,14545133,-6.84632649,3700.7295266716756,-6.84562649,44.66373623576788,0.0003671799999995784
962,0.2,1,-5,1100.0,11.0,56,job__45_085092__1100_000000__11_0,14545136,-6.84368151,3735.0540946656647,-6.8429815099999995,45.08509187473613,0.019195740000000683
963,0.2,1,-5,1100.0,11.0,56,job__45_506448__1100_000000__11_0,14545139,-6.84070131,3770.305785123967,-6.84000131,45.50644809268554,0.0003762600000003502
964,0.2,1,-5,1100.0,11.0,56,job__45_927804__1100_000000__11_0,14545142,-6.83740201,3805.4312546957176,-6.83670201,45.92780424153807,0.00038661000000050905
965,0.2,1,-5,1100.0,11.0,56,job__46_349160__1100_000000__11_0,14545144,-6.83379657,3839.709241172051,-6.8330965699999995,46.3491601728603,0.0004017000000002824
966,0.2,1,-5,1120.0,11.0,56,job__37_922040__1120_000000__11_0,14545147,-6.82794018,3227.570999248685,-6.827340179999999,37.92204012086599,0.016574069999999885
967,0.2,1,-5,1120.0,11.0,56,job__38_343396__1120_000000__11_0,14545150,-6.83314202,3263.489857250188,-6.83254202,38.3433960584714,0.0002414999999995615
968,0.2,1,-5,1120.0,11.0,56,job__38_764752__1120_000000__11_0,14545153,-6.83770806,3299.6761833208116,-6.837108059999999,38.76475179313074,0.0167977300000004
969,0.2,1,-5,1120.0,11.0,56,job__39_186108__1120_000000__11_0,14545156,-6.84173548,3335.2704733283244,-6.841135479999999,39.18610790777517,5.7599999996327256e-06
970,0.2,1,-5,1120.0,11.0,56,job__39_607464__1120_000000__11_0,14545158,-6.84521721,3371.0856498873027,-6.84461721,39.60746399404696,0.01705559000000001
971,0.2,1,-5,1120.0,11.0,56,job__40_028820__1120_000000__11_0,14545161,-6.84815181,3406.6679188580015,-6.84755181,40.028819879660865,6.5999999998567205e-06
972,0.2,1,-5,1120.0,11.0,56,job__40_450176__1120_000000__11_0,14545171,-6.85053861,3442.442524417731,-6.84993861,40.45017602158933,0.00029745999999963857
973,0.2,1,-5,1120.0,11.0,56,job__40_871532__1120_000000__11_0,14545173,-6.85239275,3477.8880540946657,-6.8517927499999995,40.8715321241908,0.016938020000000442
974,0.2,1,-5,1120.0,11.0,56,job__41_292888__1120_000000__11_0,14545174,-6.853522,3514.2817430503383,-6.8529219999999995,41.292887959934625,0.0002956300000001022
975,0.2,1,-5,1120.0,11.0,56,job__41_714244__1120_000000__11_0,14545177,-6.85414959,3550.9579263711494,-6.853549589999999,41.71424377296478,0.017690630000000596
976,0.2,1,-5,1120.0,11.0,56,job__42_135600__1120_000000__11_0,14545180,-6.85429713,3585.09166040571,-6.85369713,42.135599785982734,0.01815458000000003
977,0.2,1,-5,1120.0,11.0,56,job__42_556956__1120_000000__11_0,14545183,-6.85398895,3621.634109691961,-6.853388949999999,42.556956149775516,0.00031388000000021066
978,0.2,1,-5,1120.0,11.0,56,job__42_978312__1120_000000__11_0,14545186,-6.85324046,3657.273478587528,-6.85264046,42.97831196556285,0.0003212899999995855
979,0.2,1,-5,1120.0,11.0,56,job__43_399668__1120_000000__11_0,14545188,-6.85209427,3693.8234410217883,-6.85149427,43.39966800570243,0.00033356999999956116
980,0.2,1,-5,1120.0,11.0,56,job__43_821024__1120_000000__11_0,14545191,-6.85054826,3730.193087903832,-6.84994826,43.821023905940436,0.00033600999999983117
981,0.2,1,-5,1120.0,11.0,56,job__44_242380__1120_000000__11_0,14545194,-6.84861948,3765.9060856498872,-6.84801948,44.242379977316475,0.00033964999999991363
982,0.2,1,-5,1120.0,11.0,56,job__44_663736__1120_000000__11_0,14545197,-6.84632444,3800.7069872276484,-6.84572444,44.66373623576788,3.280000000493999e-06
983,0.2,1,-5,1120.0,11.0,56,job__45_085092__1120_000000__11_0,14545200,-6.84368034,3837.3290758827948,-6.843080339999999,45.08509187473613,0.00036628000000060723
984,0.2,1,-5,1120.0,11.0,56,job__45_506448__1120_000000__11_0,14545203,-6.84070004,3872.8347107438017,-6.840100039999999,45.50644809268554,0.0003707899999998432
985,0.2,1,-5,1120.0,11.0,56,job__45_927804__1120_000000__11_0,14545206,-6.83740087,3908.753568745304,-6.836800869999999,45.92780424153807,0.00039346000000062276
986,0.2,1,-5,1120.0,11.0,56,job__46_349160__1120_000000__11_0,14545208,-6.83379604,3944.81667918858,-6.83319604,46.3491601728603,0.0003996900000000636
987,0.2,1,-5,1140.0,11.0,56,job__37_922040__1140_000000__11_0,14545211,-6.82793693,3313.9571750563487,-6.8273369299999995,37.92204012086599,0.016524140000000465
988,0.2,1,-5,1140.0,11.0,56,job__38_343396__1140_000000__11_0,14545214,-6.83313976,3352.1705484598046,-6.8325397599999995,38.3433960584714,3.83999999975515e-06
989,0.2,1,-5,1140.0,11.0,56,job__38_764752__1140_000000__11_0,14545217,-6.83770564,3388.5942900075133,-6.83710564,38.76475179313074,4.910000000357684e-06
990,0.2,1,-5,1140.0,11.0,56,job__39_186108__1140_000000__11_0,14545220,-6.84173345,3425.456799398948,-6.84113345,39.18610790777517,5.870000000740561e-06
991,0.2,1,-5,1140.0,11.0,56,job__39_607464__1140_000000__11_0,14545223,-6.84521504,3461.519909842224,-6.84461504,39.60746399404696,6.2500000002074785e-06
992,0.2,1,-5,1140.0,11.0,56,job__40_028820__1140_000000__11_0,14545224,-6.84815,3498.335837716003,-6.84755,40.028819879660865,0.0002798899999998383
993,0.2,1,-5,1140.0,11.0,56,job__40_450176__1140_000000__11_0,14545227,-6.85053689,3534.8196844477834,-6.8499368899999995,40.45017602158933,0.00029539999999972366
994,0.2,1,-5,1140.0,11.0,56,job__40_871532__1140_000000__11_0,14545231,-6.85239235,3573.4072126220885,-6.851792349999999,40.8715321241908,6.3199999997820555e-06
995,0.2,1,-5,1140.0,11.0,56,job__41_292888__1140_000000__11_0,14545234,-6.85352112,3609.1502629601805,-6.8529211199999995,41.292887959934625,0.017548960000000058
996,0.2,1,-5,1140.0,11.0,56,job__41_714244__1140_000000__11_0,14545236,-6.85414781,3644.534184823441,-6.853547809999999,41.71424377296478,3.7599999993531696e-06
997,0.2,1,-5,1140.0,11.0,56,job__42_135600__1140_000000__11_0,14545239,-6.85429742,3683.311044327573,-6.85369742,42.135599785982734,0.0003002399999996186
998,0.2,1,-5,1140.0,11.0,56,job__42_556956__1140_000000__11_0,14545241,-6.85398875,3719.320060105184,-6.85338875,42.556956149775516,0.0185272000000003
999,0.2,1,-5,1140.0,11.0,56,job__42_978312__1140_000000__11_0,14545245,-6.85323995,3754.8888054094664,-6.8526399499999995,42.97831196556285,0.0003349000000003599
1000,0.2,1,-5,1140.0,11.0,56,job__43_399668__1140_000000__11_0,14545247,-6.85209425,3792.899323816679,-6.85149425,43.39966800570243,0.00033293999999983726
1001,0.2,1,-5,1140.0,11.0,56,job__43_821024__1140_000000__11_0,14545250,-6.85054805,3829.3410969196093,-6.84994805,43.821023905940436,0.0003331299999995707
1002,0.2,1,-5,1140.0,11.0,56,job__44_242380__1140_000000__11_0,14545253,-6.84861972,3866.4695717505633,-6.84801972,44.242379977316475,0.00034494999999967746
1003,0.2,1,-5,1140.0,11.0,56,job__44_663736__1140_000000__11_0,14545256,-6.84632517,3902.785123966942,-6.84572517,44.66373623576788,0.00035212999999956196
1004,0.2,1,-5,1140.0,11.0,56,job__45_085092__1140_000000__11_0,14545258,-6.84368148,3940.7595792637117,-6.8430814799999995,45.08509187473613,5.3199999996422775e-06
1005,0.2,1,-5,1140.0,11.0,56,job__45_506448__1140_000000__11_0,14545261,-6.84070122,3976.9188580015025,-6.840101219999999,45.50644809268554,0.0003930200000006323
1006,0.2,1,-5,1140.0,11.0,56,job__45_927804__1140_000000__11_0,14545264,-6.83740254,4014.37490608565,-6.83680254,45.92780424153807,0.019652199999999453
1007,0.2,1,-5,1140.0,11.0,56,job__46_349160__1140_000000__11_0,14545267,-6.83379757,4050.6994740796395,-6.833197569999999,46.3491601728603,0.17749041999999982
1008,0.2,1,-5,1160.0,11.0,56,job__37_922040__1160_000000__11_0,14545269,-6.82793874,3402.899323816679,-6.82743874,37.92204012086599,0.0002352899999999991
1009,0.2,1,-5,1160.0,11.0,56,job__38_343396__1160_000000__11_0,14545273,-6.83314046,3439.4673178061607,-6.83264046,38.3433960584714,3.83999999975515e-06
1010,0.2,1,-5,1160.0,11.0,56,job__38_764752__1160_000000__11_0,14545277,-6.83770655,3476.8061607813675,-6.83720655,38.76475179313074,4.869999999712604e-06
1011,0.2,1,-5,1160.0,11.0,56,job__39_186108__1160_000000__11_0,14545280,-6.84173516,3515.778362133734,-6.84123516,39.18610790777517,5.830000000095481e-06
1012,0.2,1,-5,1160.0,11.0,56,job__39_607464__1160_000000__11_0,14545281,-6.84521738,3553.626596543952,-6.8447173800000005,39.60746399404696,6.210000000450577e-06
1013,0.2,1,-5,1160.0,11.0,56,job__40_028820__1160_000000__11_0,14545284,-6.84815259,3591.4387678437265,-6.84765259,40.028819879660865,0.01695427000000027
1014,0.2,1,-5,1160.0,11.0,56,job__40_450176__1160_000000__11_0,14545287,-6.85053995,3629.3696468820435,-6.85003995,40.45017602158933,0.017289270000000023
1015,0.2,1,-5,1160.0,11.0,56,job__40_871532__1160_000000__11_0,14545291,-6.85239493,3667.497370398197,-6.85189493,40.8715321241908,0.01701564000000033
1016,0.2,1,-5,1160.0,11.0,56,job__41_292888__1160_000000__11_0,14545294,-6.85352446,3705.07513148009,-6.85302446,41.292887959934625,3.790000000059024e-06
1017,0.2,1,-5,1160.0,11.0,56,job__41_714244__1160_000000__11_0,14545296,-6.85415159,3741.779864763336,-6.85365159,41.71424377296478,0.00030594000000050414
1018,0.2,1,-5,1160.0,11.0,56,job__42_135600__1160_000000__11_0,14545299,-6.85430071,3780.0969196093165,-6.853800710000001,42.135599785982734,3.6100000002647903e-06
1019,0.2,1,-5,1160.0,11.0,56,job__42_556956__1160_000000__11_0,14545302,-6.85399263,3817.7828700225396,-6.85349263,42.556956149775516,0.0003121800000007724
1020,0.2,1,-5,1160.0,11.0,56,job__42_978312__1160_000000__11_0,14545305,-6.85324448,3855.177310293013,-6.85274448,42.97831196556285,0.00031841000000021324
1021,0.2,1,-5,1160.0,11.0,56,job__43_399668__1160_000000__11_0,14545308,-6.85209885,3893.8595041322315,-6.85159885,43.39966800570243,0.0003374200000001437
1022,0.2,1,-5,1160.0,11.0,56,job__43_821024__1160_000000__11_0,14545310,-6.85055287,3931.27498121713,-6.85005287,43.821023905940436,2.00299999999487e-05
1023,0.2,1,-5,1160.0,11.0,56,job__44_242380__1160_000000__11_0,14545313,-6.84862479,3969.4537941397443,-6.84812479,44.242379977316475,0.000352840000000576
1024,0.2,1,-5,1160.0,11.0,56,job__44_663736__1160_000000__11_0,14545316,-6.84633046,4006.7295266716756,-6.84583046,44.66373623576788,4.94000000017536e-06
1025,0.2,1,-5,1160.0,11.0,56,job__45_085092__1160_000000__11_0,14545319,-6.84368621,4044.09992486852,-6.843186210000001,45.08509187473613,2.3900000000409705e-05
1026,0.2,1,-5,1160.0,11.0,56,job__45_506448__1160_000000__11_0,14545322,-6.84070649,4081.8940646130727,-6.84020649,45.50644809268554,0.0003728700000005247
1027,0.2,1,-5,1160.0,11.0,56,job__45_927804__1160_000000__11_0,14545325,-6.83740824,4120.830202854996,-6.8369082400000005,45.92780424153807,0.00039042999999949757
1028,0.2,1,-5,1160.0,11.0,56,job__46_349160__1160_000000__11_0,14545327,-6.83380337,4157.8715251690455,-6.83330337,46.3491601728603,0.00039853000000000804
1029,0.2,1,-5,1180.0,11.0,56,job__37_922040__1180_000000__11_0,14545330,-6.82794386,3490.2396694214876,-6.827443860000001,37.92204012086599,0.000228679999999315
1030,0.2,1,-5,1180.0,11.0,56,job__38_343396__1180_000000__11_0,14545332,-6.8331466,3529.2299023290757,-6.8326466,38.3433960584714,3.849999999694376e-06
1031,0.2,1,-5,1180.0,11.0,56,job__38_764752__1180_000000__11_0,14545335,-6.83771311,3567.961682945154,-6.83721311,38.76475179313074,4.829999999955703e-06
1032,0.2,1,-5,1180.0,11.0,56,job__39_186108__1180_000000__11_0,14545339,-6.84174153,3607.130728775357,-6.8412415300000005,39.18610790777517,5.640000000362022e-06
1033,0.2,1,-5,1180.0,11.0,56,job__39_607464__1180_000000__11_0,14545342,-6.84522327,3644.534184823441,-6.84472327,39.60746399404696,6.149999999927047e-06
1034,0.2,1,-5,1180.0,11.0,56,job__40_028820__1180_000000__11_0,14545343,-6.84815917,3684.26671675432,-6.84765917,40.028819879660865,0.0002894200000005398
1035,0.2,1,-5,1180.0,11.0,56,job__40_450176__1180_000000__11_0,14545346,-6.85054671,3723.0525920360633,-6.85004671,40.45017602158933,0.0002959800000006396
1036,0.2,1,-5,1180.0,11.0,56,job__40_871532__1180_000000__11_0,14545349,-6.85240214,3762.6063110443274,-6.85190214,40.8715321241908,6.2299999994408495e-06
1037,0.2,1,-5,1180.0,11.0,56,job__41_292888__1180_000000__11_0,14545352,-6.85353149,3800.1119459053343,-6.85303149,41.292887959934625,0.00029160999999966464
1038,0.2,1,-5,1180.0,11.0,56,job__41_714244__1180_000000__11_0,14545355,-6.85415958,3839.2584522915104,-6.85365958,41.71424377296478,0.017953379999999797
1039,0.2,1,-5,1180.0,11.0,56,job__42_135600__1180_000000__11_0,14545358,-6.85430851,3877.6851990984223,-6.85380851,42.135599785982734,0.018362549999999978
1040,0.2,1,-5,1180.0,11.0,56,job__42_556956__1180_000000__11_0,14545360,-6.85400129,3917.679188580015,-6.8535012900000005,42.556956149775516,0.018348979999999848
1041,0.2,1,-5,1180.0,11.0,56,job__42_978312__1180_000000__11_0,14545363,-6.85325338,3956.122464312547,-6.85275338,42.97831196556285,0.01871899999999993
1042,0.2,1,-5,1180.0,11.0,56,job__43_399668__1180_000000__11_0,14545367,-6.85210793,3995.7438016528927,-6.85160793,43.39966800570243,2.930999999950501e-05
1043,0.2,1,-5,1180.0,11.0,56,job__43_821024__1180_000000__11_0,14545369,-6.85056152,4032.785123966942,-6.850061520000001,43.821023905940436,0.0003351899999994856
1044,0.2,1,-5,1180.0,11.0,56,job__44_242380__1180_000000__11_0,14545372,-6.84863356,4071.778362133734,-6.84813356,44.242379977316475,0.0003527400000002956
1045,0.2,1,-5,1180.0,11.0,56,job__44_663736__1180_000000__11_0,14545375,-6.84634015,4111.580015026296,-6.84584015,44.66373623576788,0.00036650000000015837
1046,0.2,1,-5,1180.0,11.0,56,job__45_085092__1180_000000__11_0,14545378,-6.84369637,4150.514650638617,-6.84319637,45.08509187473613,0.000364170000000108
1047,0.2,1,-5,1180.0,11.0,56,job__45_506448__1180_000000__11_0,14545380,-6.84071663,4188.84973703982,-6.8402166300000005,45.50644809268554,0.00038169000000021214
1048,0.2,1,-5,1180.0,11.0,56,job__45_927804__1180_000000__11_0,14545384,-6.83741816,4227.876033057852,-6.836918160000001,45.92780424153807,0.01964901999999924
1049,0.2,1,-5,1180.0,11.0,56,job__46_349160__1180_000000__11_0,14545386,-6.83381353,4266.039819684448,-6.83331353,46.3491601728603,0.01974448000000084
1050,0.2,1,-5,1200.0,11.0,56,job__37_922040__1200_000000__11_0,14545388,-6.82795281,3578.0413223140495,-6.82755281,37.92204012086599,0.00022842999999994618
1051,0.2,1,-5,1200.0,11.0,56,job__38_343396__1200_000000__11_0,14545391,-6.83315642,3619.344102178813,-6.83275642,38.3433960584714,0.0002413299999997065
1052,0.2,1,-5,1200.0,11.0,56,job__38_764752__1200_000000__11_0,14545394,-6.83772307,3658.8963185574758,-6.83732307,38.76475179313074,4.699999999857596e-06
1053,0.2,1,-5,1200.0,11.0,56,job__39_186108__1200_000000__11_0,14545397,-6.84175167,3698.9804658151766,-6.84135167,39.18610790777517,0.017046999999999812
1054,0.2,1,-5,1200.0,11.0,56,job__39_607464__1200_000000__11_0,14545400,-6.84523444,3739.0210368144253,-6.84483444,39.60746399404696,6.079999999464292e-06
1055,0.2,1,-5,1200.0,11.0,56,job__40_028820__1200_000000__11_0,14545402,-6.84816988,3778.3478587528175,-6.84776988,40.028819879660865,0.01695694000000003
1056,0.2,1,-5,1200.0,11.0,56,job__40_450176__1200_000000__11_0,14545405,-6.85055749,3817.7828700225396,-6.85015749,40.45017602158933,6.100000000230921e-06
1057,0.2,1,-5,1200.0,11.0,56,job__40_871532__1200_000000__11_0,14545408,-6.85241309,3858.206611570248,-6.85201309,40.8715321241908,0.016932249999999982
1058,0.2,1,-5,1200.0,11.0,56,job__41_292888__1200_000000__11_0,14545411,-6.85354353,3898.403456048084,-6.85314353,41.292887959934625,0.017390530000000126
1059,0.2,1,-5,1200.0,11.0,56,job__41_714244__1200_000000__11_0,14545414,-6.85417094,3936.612321562735,-6.85377094,41.71424377296478,0.00029483999999957433
1060,0.2,1,-5,1200.0,11.0,56,job__42_135600__1200_000000__11_0,14545417,-6.85432048,3976.9188580015025,-6.85392048,42.135599785982734,0.0003128299999994866
1061,0.2,1,-5,1200.0,11.0,56,job__42_556956__1200_000000__11_0,14545420,-6.85401265,4016.160030052592,-6.85361265,42.556956149775516,0.0003166700000001299
1062,0.2,1,-5,1200.0,11.0,56,job__42_978312__1200_000000__11_0,14545422,-6.85326565,4057.136739293764,-6.85286565,42.97831196556285,0.018791300000000177
1063,0.2,1,-5,1200.0,11.0,56,job__43_399668__1200_000000__11_0,14545425,-6.85212003,4096.992486851991,-6.85172003,43.39966800570243,0.0003305300000002731
1064,0.2,1,-5,1200.0,11.0,56,job__43_821024__1200_000000__11_0,14545428,-6.85057411,4135.598046581517,-6.85017411,43.821023905940436,0.0003403099999994552
1065,0.2,1,-5,1200.0,11.0,56,job__44_242380__1200_000000__11_0,14545431,-6.84864685,4176.768595041322,-6.84824685,44.242379977316475,0.00034671000000052743
1066,0.2,1,-5,1200.0,11.0,56,job__44_663736__1200_000000__11_0,14545434,-6.84635293,4216.047332832457,-6.84595293,44.66373623576788,0.00035397999999986496
1067,0.2,1,-5,1200.0,11.0,56,job__45_085092__1200_000000__11_0,14545436,-6.84370896,4255.148760330579,-6.84330896,45.08509187473613,0.00037997999999994647
1068,0.2,1,-5,1200.0,11.0,56,job__45_506448__1200_000000__11_0,14545438,-6.84073003,4295.9586776859505,-6.84033003,45.50644809268554,0.00037531000000079473
1069,0.2,1,-5,1200.0,11.0,56,job__45_927804__1200_000000__11_0,14545442,-6.8374314,4335.267468069121,-6.8370314,45.92780424153807,0.0003836000000001505
1070,0.2,1,-5,1200.0,11.0,56,job__46_349160__1200_000000__11_0,14545445,-6.83382723,4375.087152516905,-6.83342723,46.3491601728603,0.019651849999999804
1071,0.2,1,-5,300.0,3.0,4,job__37_922040__300_000000__3_0,14545447,-6.77437183,445.8888888888889,-6.71187183,37.92204012086599,7.488999999960555e-05
1072,0.2,1,-5,300.0,3.0,4,job__38_343396__300_000000__3_0,14545450,-6.77741686,446.3333333333333,-6.71491686,38.3433960584714,7.455999999983476e-05
1073,0.2,1,-5,300.0,3.0,4,job__38_764752__300_000000__3_0,14545453,-6.78692464,457.0,-6.72442464,38.76475179313074,7.327999999962032e-05
1074,0.2,1,-5,300.0,3.0,4,job__39_186108__300_000000__3_0,14545456,-6.78957841,458.77777777777777,-6.72707841,39.18610790777517,7.350999999999885e-05
1075,0.2,1,-5,300.0,3.0,4,job__39_607464__300_000000__3_0,14545459,-6.79629035,467.6666666666667,-6.73379035,39.60746399404696,7.72300000004833e-05
1076,0.2,1,-5,300.0,3.0,4,job__40_028820__300_000000__3_0,14545462,-6.79761144,469.44444444444446,-6.73511144,40.028819879660865,8.348999999974183e-05
1077,0.2,1,-5,300.0,3.0,4,job__40_450176__300_000000__3_0,14545464,-6.80359646,479.22222222222223,-6.74109646,40.45017602158933,0.015488180000000185
1078,0.2,1,-5,300.0,3.0,4,job__40_871532__300_000000__3_0,14545467,-6.80684626,485.44444444444446,-6.74434626,40.8715321241908,0.015570050000000002
1079,0.2,1,-5,300.0,3.0,4,job__41_292888__300_000000__3_0,14545470,-6.81081153,493.44444444444446,-6.74831153,41.292887959934625,0.015819970000000794
1080,0.2,1,-5,300.0,3.0,4,job__41_714244__300_000000__3_0,14545473,-6.81027236,495.22222222222223,-6.74777236,41.71424377296478,0.015996330000000114
1081,0.2,1,-5,300.0,3.0,4,job__42_135600__300_000000__3_0,14545476,-6.80959928,497.8888888888889,-6.74709928,42.135599785982734,0.016324350000000543
1082,0.2,1,-5,300.0,3.0,4,job__42_556956__300_000000__3_0,14545478,-6.80897846,501.44444444444446,-6.74647846,42.556956149775516,0.01657578000000015
1083,0.2,1,-5,300.0,3.0,4,job__42_978312__300_000000__3_0,14545480,-6.80777143,505.0,-6.74527143,42.97831196556285,0.00014506000000036323
1084,0.2,1,-5,300.0,3.0,4,job__43_399668__300_000000__3_0,14545483,-6.80779787,511.22222222222223,-6.74529787,43.39966800570243,0.000155789999999989
1085,0.2,1,-5,300.0,3.0,4,job__43_821024__300_000000__3_0,14545486,-6.80447948,513.0,-6.74197948,43.821023905940436,0.0001635200000000836
1086,0.2,1,-5,300.0,3.0,4,job__44_242380__300_000000__3_0,14545490,-6.80690845,524.5555555555555,-6.74440845,44.242379977316475,0.0001735600000003501
1087,0.2,1,-5,300.0,3.0,4,job__44_663736__300_000000__3_0,14545492,-6.80304836,526.3333333333334,-6.74054836,44.66373623576788,0.017227909999999902
1088,0.2,1,-5,300.0,3.0,4,job__45_085092__300_000000__3_0,14545495,-6.80028041,530.7777777777778,-6.73778041,45.08509187473613,0.6664633799999997
1089,0.2,1,-5,300.0,3.0,4,job__45_506448__300_000000__3_0,14545498,-6.79498204,531.8888888888889,-6.73248204,45.50644809268554,0.017641290000000254
1090,0.2,1,-5,300.0,3.0,4,job__45_927804__300_000000__3_0,14545501,-6.79476723,542.5555555555555,-6.73226723,45.92780424153807,0.17469379000000007
1091,0.2,1,-5,300.0,3.0,4,job__46_349160__300_000000__3_0,14545504,-6.78826844,542.5555555555555,-6.72576844,46.3491601728603,0.17623556999999934
1092,0.2,1,-5,300.0,5.0,10,job__37_922040__300_000000__5_0,14545507,-6.82490416,446.792,-6.76240416,37.92204012086599,0.014885370000000009
